 ****************** Start US v. 1.94 at 2014-11-25 22:45:33 ******************
 
 APS: DLSR H7BA 60 pm, Nb=48, coupling 100%, LS-337, M. Borland, 10/01/2013
 energy   6.000 GeV   current 200.0 mA   sige   0.0010000
 sigx    0.0074  mm   sigy   0.0109 mm   sigx1  0.0057 mr   sigy1  0.0038 mr
 period   2.700  cm   N          86      Kx      0.000      Ky      2.282
 emin    1000.0  eV   emax  50000.0 eV   ne      10000
 d       30.000   m   xpc     0.000 mm   ypc     0.000 mm
 xps      0.000  mm   yps     0.000 mm   nxp         0      nyp         0
 mode         2       method      4      iharm       0   
 nphi        20       nalpha     40      calpha2   2.0
 nomega      64       comega    8.0      nsigma      4
 
 e1      3513.5  eV   l1      3.529  A
 ptot    8666.6   W   pd      239.5  W/mm^2
 
 
 Irradiance for   0.000 mm,  0.000 mm  @  30.000 m (ph/s/mm^2/0.1%bw):
 Integrated flux  density  7.430E+16 ph/s/mm^2
 Integrated power density      168.2 W/mm^2
 Contributing harmonics    1 to   14
 
 Energy(eV)   Irradiance          p1      p2      p3      p4
   9957.200   4.902478E+03     1.000   0.000   0.000   0.000
   9962.100   1.973774E+04     0.999   0.000   0.000   0.001
   9967.000   6.942413E+04     0.999   0.000   0.000   0.001
   9971.900   1.876783E+05     0.998   0.000   0.000   0.002
   9976.800   4.705497E+05     0.998   0.000   0.000   0.002
   9981.700   1.044155E+06     0.998   0.000   0.000   0.002
   9986.600   2.150292E+06     0.997   0.000   0.000   0.003
   9991.500   4.130495E+06     0.997   0.000   0.000   0.003
   9996.400   7.512064E+06     0.997   0.000   0.000   0.003
  10001.300   1.308493E+07     0.997   0.000   0.000   0.003
  10006.200   2.173402E+07     0.996   0.000   0.000   0.004
  10011.100   3.508187E+07     0.996   0.000   0.000   0.004
  10016.000   5.425215E+07     0.996   0.000   0.000   0.004
  10020.900   8.233748E+07     0.996   0.000   0.000   0.004
  10025.800   1.203426E+08     0.996   0.000   0.000   0.004
  10030.700   1.740566E+08     0.996   0.000   0.000   0.004
  10035.600   2.441658E+08     0.995   0.000   0.000   0.005
  10040.500   3.404272E+08     0.995   0.000   0.000   0.005
  10045.400   4.644941E+08     0.995   0.000   0.000   0.005
  10050.300   6.307286E+08     0.995   0.000   0.000   0.005
  10055.200   8.449527E+08     0.995   0.000   0.000   0.005
  10060.100   1.127159E+09     0.995   0.000   0.000   0.005
  10065.000   1.492310E+09     0.996   0.000   0.000   0.004
  10069.900   1.966668E+09     0.996   0.000   0.000   0.004
  10074.800   2.584423E+09     0.996   0.000   0.000   0.004
  10079.700   3.376964E+09     0.996   0.000   0.000   0.004
  10084.600   4.418048E+09     0.996   0.000   0.000   0.004
  10089.500   5.738425E+09     0.996   0.000   0.000   0.004
  10094.400   7.492299E+09     0.996   0.000   0.000   0.004
  10099.300   9.714428E+09     0.997   0.000   0.000   0.003
  10104.200   1.268431E+10     0.997   0.000   0.000   0.003
  10109.100   1.647564E+10     0.997   0.000   0.000   0.003
  10114.000   2.150936E+10     0.997   0.000   0.000   0.003
  10118.900   2.801745E+10     0.998   0.000   0.000   0.002
  10123.800   3.656099E+10     0.998   0.000   0.000   0.002
  10128.700   4.778909E+10     0.998   0.000   0.000   0.002
  10133.600   6.236732E+10     0.998   0.000   0.000   0.002
  10138.500   8.176692E+10     0.998   0.000   0.000   0.002
  10143.400   1.066037E+11     0.998   0.000   0.000   0.002
  10148.300   1.401356E+11     0.999   0.000   0.000   0.001
  10153.200   1.830464E+11     0.999   0.000   0.000   0.001
  10158.100   2.407032E+11     0.999   0.000   0.000   0.001
  10163.000   3.149773E+11     0.999   0.000   0.000   0.001
  10167.900   4.120595E+11     0.999   0.000   0.000   0.001
  10172.800   5.360030E+11     0.999   0.000   0.000   0.001
  10177.700   6.911453E+11     0.999   0.000   0.000   0.001
  10182.600   8.841128E+11     0.999   0.000   0.000   0.001
  10187.500   1.112920E+12     1.000   0.000   0.000   0.000
  10192.400   1.384014E+12     1.000   0.000   0.000   0.000
  10197.300   1.685980E+12     1.000   0.000   0.000   0.000
  10202.200   2.014750E+12     1.000   0.000   0.000   0.000
  10207.100   2.354385E+12     1.000   0.000   0.000   0.000
  10212.000   2.689630E+12     1.000   0.000   0.000   0.000
  10216.900   3.005668E+12     1.000   0.000   0.000   0.000
  10221.800   3.292271E+12     1.000   0.000   0.000   0.000
  10226.700   3.541707E+12     1.000   0.000   0.000   0.000
  10231.600   3.761581E+12     1.000   0.000   0.000   0.000
  10236.500   3.955167E+12     1.000   0.000   0.000   0.000
  10241.400   4.138040E+12     1.000   0.000   0.000   0.000
  10246.300   4.319155E+12     1.000   0.000   0.000   0.000
  10251.200   4.504782E+12     1.000   0.000   0.000   0.000
  10256.100   4.696427E+12     1.000   0.000   0.000   0.000
  10261.000   4.892661E+12     1.000   0.000   0.000   0.000
  10265.900   5.091350E+12     1.000   0.000   0.000   0.000
  10270.800   5.294133E+12     1.000   0.000   0.000   0.000
  10275.700   5.504701E+12     1.000   0.000   0.000   0.000
  10280.600   5.732457E+12     1.000   0.000   0.000   0.000
  10285.500   5.982368E+12     1.000   0.000   0.000   0.000
  10290.400   6.259060E+12     1.000   0.000   0.000   0.000
  10295.300   6.562348E+12     1.000   0.000   0.000   0.000
  10300.200   6.885996E+12     1.000   0.000   0.000   0.000
  10305.100   7.229419E+12     1.000   0.000   0.000   0.000
  10310.000   7.589359E+12     1.000   0.000   0.000   0.000
  10314.900   7.976117E+12     1.000   0.000   0.000   0.000
  10319.800   8.398225E+12     1.000   0.000   0.000   0.000
  10324.700   8.870121E+12     1.000   0.000   0.000   0.000
  10329.600   9.404426E+12     1.000   0.000   0.000   0.000
  10334.500   9.998795E+12     1.000   0.000   0.000   0.000
  10339.400   1.066617E+13     1.000   0.000   0.000   0.000
  10344.300   1.139399E+13     1.000   0.000   0.000   0.000
  10349.200   1.219959E+13     1.000   0.000   0.000   0.000
  10354.100   1.309456E+13     1.000   0.000   0.000   0.000
  10359.000   1.410580E+13     0.999   0.000   0.000   0.001
  10363.900   1.528052E+13     0.999   0.000   0.000   0.001
  10368.800   1.662839E+13     0.999   0.000   0.000   0.001
  10373.700   1.822164E+13     0.999   0.000   0.000   0.001
  10378.600   2.005241E+13     0.999   0.000   0.000   0.001
  10383.500   2.218154E+13     0.999   0.000   0.000   0.001
  10388.400   2.466492E+13     0.999   0.000   0.000   0.001
  10393.300   2.755173E+13     0.999   0.000   0.000   0.001
  10398.200   3.104811E+13     0.999   0.000   0.000   0.001
  10403.100   3.519079E+13     0.999   0.000   0.000   0.001
  10408.000   4.027029E+13     0.999   0.000   0.000   0.001
  10412.900   4.642359E+13     0.999   0.000   0.000   0.001
  10417.800   5.387262E+13     0.999   0.000   0.000   0.001
  10422.700   6.308605E+13     0.999   0.000   0.000   0.001
  10427.600   7.417916E+13     0.999   0.000   0.000   0.001
  10432.500   8.811681E+13     0.999   0.000   0.000   0.001
  10437.400   1.052578E+14     0.999   0.000   0.000   0.001
  10442.300   1.266850E+14     0.999   0.000   0.000   0.001
  10447.200   1.538901E+14     0.999   0.000   0.000   0.001
  10452.100   1.874993E+14     0.999   0.000   0.000   0.001
  10457.000   2.308810E+14     0.999   0.000   0.000   0.001
  10461.900   2.845459E+14     0.999   0.000   0.000   0.001
  10466.800   3.517329E+14     0.999   0.000   0.000   0.001
  10471.700   4.353424E+14     1.000   0.000   0.000   0.000
  10476.600   5.357904E+14     1.000   0.000   0.000   0.000
  10481.500   6.588457E+14     1.000   0.000   0.000   0.000
  10486.400   8.010831E+14     1.000   0.000   0.000   0.000
  10491.300   9.630010E+14     1.000   0.000   0.000   0.000
  10496.200   1.140449E+15     1.000   0.000   0.000   0.000
  10501.100   1.325591E+15     1.000   0.000   0.000   0.000
  10506.000   1.508382E+15     1.000   0.000   0.000   0.000
  10510.900   1.677440E+15     1.000   0.000   0.000   0.000
  10515.800   1.817929E+15     1.000   0.000   0.000   0.000
  10520.700   1.916651E+15     1.000   0.000   0.000   0.000
  10525.600   1.968466E+15     1.000   0.000   0.000   0.000
  10530.500   1.956248E+15     1.000   0.000   0.000   0.000
  10535.400   1.890297E+15     1.000   0.000   0.000   0.000
  10540.300   1.770443E+15     1.000   0.000   0.000   0.000
  10545.200   1.605775E+15     1.000   0.000   0.000   0.000
  10550.100   1.413111E+15     1.000   0.000   0.000   0.000
  10555.000   1.203928E+15     1.000   0.000   0.000   0.000
  10559.900   9.949267E+14     1.000   0.000   0.000   0.000
  10564.800   7.981827E+14     1.000   0.000   0.000   0.000
  10569.700   6.240481E+14     1.000   0.000   0.000   0.000
  10574.600   4.747419E+14     1.000   0.000   0.000   0.000
  10579.500   3.562991E+14     1.000   0.000   0.000   0.000
  10584.400   2.637733E+14     1.000   0.000   0.000   0.000
  10589.300   1.941911E+14     1.000   0.000   0.000   0.000
  10594.200   1.452036E+14     1.000   0.000   0.000   0.000
  10599.100   1.097001E+14     1.000   0.000   0.000   0.000
  10604.000   8.542201E+13     1.000   0.000   0.000   0.000
  10608.900   6.847437E+13     1.000   0.000   0.000   0.000
  10613.800   5.629035E+13     1.000   0.000   0.000   0.000
  10618.700   4.784929E+13     1.000   0.000   0.000   0.000
  10623.600   4.144478E+13     1.000   0.000   0.000   0.000
  10628.500   3.656238E+13     1.000   0.000   0.000   0.000
  10633.400   3.270026E+13     1.000   0.000   0.000   0.000
  10638.300   2.945191E+13     1.000   0.000   0.000   0.000
  10643.200   2.671130E+13     1.000   0.000   0.000   0.000
  10648.100   2.429806E+13     1.000   0.000   0.000   0.000
  10653.000   2.217095E+13     1.000   0.000   0.000   0.000
  10657.900   2.033265E+13     1.000   0.000   0.000   0.000
  10662.800   1.872294E+13     1.000   0.000   0.000   0.000
  10667.700   1.733780E+13     1.000   0.000   0.000   0.000
  10672.600   1.612844E+13     1.000   0.000   0.000   0.000
  10677.500   1.504207E+13     1.000   0.000   0.000   0.000
  10682.400   1.406441E+13     1.000   0.000   0.000   0.000
  10687.300   1.315822E+13     1.000   0.000   0.000   0.000
  10692.200   1.232316E+13     1.000   0.000   0.000   0.000
  10697.100   1.156791E+13     1.000   0.000   0.000   0.000
  10702.000   1.088432E+13     1.000   0.000   0.000   0.000
  10706.900   1.027687E+13     1.000   0.000   0.000   0.000
  10711.800   9.730997E+12     1.000   0.000   0.000   0.000
  10716.700   9.228075E+12     1.000   0.000   0.000   0.000
  10721.600   8.761191E+12     1.000   0.000   0.000   0.000
  10726.500   8.317366E+12     1.000   0.000   0.000   0.000
  10731.400   7.897455E+12     1.000   0.000   0.000   0.000
  10736.300   7.508218E+12     1.000   0.000   0.000   0.000
  10741.200   7.149273E+12     1.000   0.000   0.000   0.000
  10746.100   6.824060E+12     1.000   0.000   0.000   0.000
  10751.000   6.527915E+12     1.000   0.000   0.000   0.000
  10755.900   6.251174E+12     1.000   0.000   0.000   0.000
  10760.800   5.988879E+12     1.000   0.000   0.000   0.000
  10765.700   5.734961E+12     1.000   0.000   0.000   0.000
  10770.600   5.489039E+12     1.000   0.000   0.000   0.000
  10775.500   5.255506E+12     1.000   0.000   0.000   0.000
  10780.400   5.035335E+12     1.000   0.000   0.000   0.000
  10785.300   4.830188E+12     1.000   0.000   0.000   0.000
  10790.200   4.638639E+12     1.000   0.000   0.000   0.000
  10795.100   4.454128E+12     1.000   0.000   0.000   0.000
  10800.000   4.271273E+12     1.000   0.000   0.000   0.000
  10804.900   4.084914E+12     1.000   0.000   0.000   0.000
  10809.800   3.892953E+12     1.000   0.000   0.000   0.000
  10814.700   3.693632E+12     1.000   0.000   0.000   0.000
  10819.600   3.487597E+12     1.000   0.000   0.000   0.000
  10824.500   3.273988E+12     1.000   0.000   0.000   0.000
  10829.400   3.047511E+12     1.000   0.000   0.000   0.000
  10834.300   2.805897E+12     1.000   0.000   0.000   0.000
  10839.200   2.544896E+12     1.000   0.000   0.000   0.000
  10844.100   2.261112E+12     1.000   0.000   0.000   0.000
  10849.000   1.961293E+12     1.000   0.000   0.000   0.000
  10853.900   1.652788E+12     1.000   0.000   0.000   0.000
  10858.800   1.348580E+12     1.000   0.000   0.000   0.000
  10863.700   1.061040E+12     1.000   0.000   0.000   0.000
  10868.600   8.047549E+11     1.000   0.000   0.000   0.000
  10873.500   5.876278E+11     1.000   0.000   0.000   0.000
  10878.400   4.098186E+11     1.000   0.000   0.000   0.000
  10883.300   2.759881E+11     1.000   0.000   0.000   0.000
  10888.200   1.778868E+11     1.000   0.000   0.000   0.000
  10893.100   1.079391E+11     1.000   0.000   0.000   0.000
  10898.000   6.330362E+10     1.000   0.000   0.000   0.000
  10902.900   3.448570E+10     1.000   0.000   0.000   0.000
  10907.800   1.666738E+10     1.000   0.000   0.000   0.000
  10912.700   7.528597E+09     1.000   0.000   0.000   0.000
  10917.600   2.757525E+09     1.000   0.000   0.000   0.000
  10922.500   6.922245E+08     1.000   0.000   0.000   0.000
  10927.400   1.213667E+08     1.000   0.000   0.000   0.000
  10932.300   7.988943E+06     1.000   0.000   0.000   0.000
  10937.200   0.000000E+00     0.000   0.000   0.000   0.000
  10942.100   0.000000E+00     0.000   0.000   0.000   0.000
  10947.000   0.000000E+00     0.000   0.000   0.000   0.000
  10951.900   0.000000E+00     0.000   0.000   0.000   0.000
  10956.800   0.000000E+00     0.000   0.000   0.000   0.000
  10961.700   0.000000E+00     0.000   0.000   0.000   0.000
  10966.600   0.000000E+00     0.000   0.000   0.000   0.000
  10971.500   0.000000E+00     0.000   0.000   0.000   0.000
  10976.400   0.000000E+00     0.000   0.000   0.000   0.000
  10981.300   0.000000E+00     0.000   0.000   0.000   0.000
  10986.200   0.000000E+00     0.000   0.000   0.000   0.000
  10991.100   0.000000E+00     0.000   0.000   0.000   0.000
  10996.000   0.000000E+00     0.000   0.000   0.000   0.000
  11000.900   0.000000E+00     0.000   0.000   0.000   0.000
  11005.800   0.000000E+00     0.000   0.000   0.000   0.000
  11010.700   0.000000E+00     0.000   0.000   0.000   0.000
  11015.600   0.000000E+00     0.000   0.000   0.000   0.000
  11020.500   0.000000E+00     0.000   0.000   0.000   0.000
  11025.400   0.000000E+00     0.000   0.000   0.000   0.000
  11030.300   0.000000E+00     0.000   0.000   0.000   0.000
  11035.200   0.000000E+00     0.000   0.000   0.000   0.000
  11040.100   0.000000E+00     0.000   0.000   0.000   0.000
  11045.000   0.000000E+00     0.000   0.000   0.000   0.000
  11049.900   0.000000E+00     0.000   0.000   0.000   0.000
  11054.800   0.000000E+00     0.000   0.000   0.000   0.000
  11059.700   0.000000E+00     0.000   0.000   0.000   0.000
  11064.600   0.000000E+00     0.000   0.000   0.000   0.000
  11069.500   0.000000E+00     0.000   0.000   0.000   0.000
  11074.400   0.000000E+00     0.000   0.000   0.000   0.000
  11079.300   0.000000E+00     0.000   0.000   0.000   0.000
  11084.200   0.000000E+00     0.000   0.000   0.000   0.000
  11089.100   0.000000E+00     0.000   0.000   0.000   0.000
  11094.000   0.000000E+00     0.000   0.000   0.000   0.000
  11098.900   0.000000E+00     0.000   0.000   0.000   0.000
  11103.800   0.000000E+00     0.000   0.000   0.000   0.000
  11108.700   0.000000E+00     0.000   0.000   0.000   0.000
  11113.600   0.000000E+00     0.000   0.000   0.000   0.000
  11118.500   0.000000E+00     0.000   0.000   0.000   0.000
  11123.400   0.000000E+00     0.000   0.000   0.000   0.000
  11128.300   0.000000E+00     0.000   0.000   0.000   0.000
  11133.200   0.000000E+00     0.000   0.000   0.000   0.000
  11138.100   0.000000E+00     0.000   0.000   0.000   0.000
  11143.000   0.000000E+00     0.000   0.000   0.000   0.000
  11147.900   0.000000E+00     0.000   0.000   0.000   0.000
  11152.800   0.000000E+00     0.000   0.000   0.000   0.000
  11157.700   0.000000E+00     0.000   0.000   0.000   0.000
  11162.600   0.000000E+00     0.000   0.000   0.000   0.000
  11167.500   0.000000E+00     0.000   0.000   0.000   0.000
  11172.400   0.000000E+00     0.000   0.000   0.000   0.000
  11177.300   0.000000E+00     0.000   0.000   0.000   0.000
  11182.200   0.000000E+00     0.000   0.000   0.000   0.000
  11187.100   0.000000E+00     0.000   0.000   0.000   0.000
  11192.000   0.000000E+00     0.000   0.000   0.000   0.000
  11196.900   0.000000E+00     0.000   0.000   0.000   0.000
  11201.800   0.000000E+00     0.000   0.000   0.000   0.000
  11206.700   0.000000E+00     0.000   0.000   0.000   0.000
  11211.600   0.000000E+00     0.000   0.000   0.000   0.000
  11216.500   0.000000E+00     0.000   0.000   0.000   0.000
  11221.400   0.000000E+00     0.000   0.000   0.000   0.000
  11226.300   0.000000E+00     0.000   0.000   0.000   0.000
  11231.200   0.000000E+00     0.000   0.000   0.000   0.000
  11236.100   0.000000E+00     0.000   0.000   0.000   0.000
  11241.000   0.000000E+00     0.000   0.000   0.000   0.000
  11245.900   0.000000E+00     0.000   0.000   0.000   0.000
  11250.800   0.000000E+00     0.000   0.000   0.000   0.000
  11255.700   0.000000E+00     0.000   0.000   0.000   0.000
  11260.600   0.000000E+00     0.000   0.000   0.000   0.000
  11265.500   0.000000E+00     0.000   0.000   0.000   0.000
  11270.400   0.000000E+00     0.000   0.000   0.000   0.000
  11275.300   0.000000E+00     0.000   0.000   0.000   0.000
  11280.200   0.000000E+00     0.000   0.000   0.000   0.000
  11285.100   0.000000E+00     0.000   0.000   0.000   0.000
  11290.000   0.000000E+00     0.000   0.000   0.000   0.000
  11294.900   0.000000E+00     0.000   0.000   0.000   0.000
  11299.800   0.000000E+00     0.000   0.000   0.000   0.000
  11304.700   0.000000E+00     0.000   0.000   0.000   0.000
  11309.600   0.000000E+00     0.000   0.000   0.000   0.000
  11314.500   0.000000E+00     0.000   0.000   0.000   0.000
  11319.400   0.000000E+00     0.000   0.000   0.000   0.000
  11324.300   0.000000E+00     0.000   0.000   0.000   0.000
  11329.200   0.000000E+00     0.000   0.000   0.000   0.000
  11334.100   0.000000E+00     0.000   0.000   0.000   0.000
  11339.000   0.000000E+00     0.000   0.000   0.000   0.000
  11343.900   0.000000E+00     0.000   0.000   0.000   0.000
  11348.800   0.000000E+00     0.000   0.000   0.000   0.000
  11353.700   0.000000E+00     0.000   0.000   0.000   0.000
  11358.600   0.000000E+00     0.000   0.000   0.000   0.000
  11363.500   0.000000E+00     0.000   0.000   0.000   0.000
  11368.400   0.000000E+00     0.000   0.000   0.000   0.000
  11373.300   0.000000E+00     0.000   0.000   0.000   0.000
